tweet,label
अरे अडाण्या जरा बाबासाहेब आंबेडकरांनी लिहिलेलं वाच वाचता असेल स्वतः…,0
मंद बीबीसी मधून हकलाऊन दिलाय म्हणतात,0
माहीत घे ना मग बावळट आहेस,0
च्यायला चित्रपट झाडावर चढले बुवा तुम्ही।,0
तुझी पुच्ची लय मोठी असील ना रोज किती घेते कोणाला माहीती।,0
तुम्ही वर्ष गोट्या खेळत बांगड्या भरलेल्या,0
तोंडात घे तू प पान,0
च्यायला ह्यांच् वेगळा सुरु एडझवे कुठले,0
अरे भिकारचोट कुलकरण्या वर्ष भाजपचे सरकार असताना केल साग ना तुझ्या घरात एकद मुलं जन्माला आलं तर…,0
साहेबांनी एकदा पाण्या ऐवजी दगडाने बोचा घासायला लावलं आम्ही डोळे मिटायला मोकळे,0
हरामी रांड तू भेट तुझ्या मयला कंगना हरामी बराची औलाद,0
अहो मग जेव्हा कंगना नि इतका बोलली मुंबई मुंबई पोलिसांना तेव्हा मनसे नि अ…,0
उद्धव ठाकरे यांना एकेरी संबोधलं हक्कभंग आणल्या जातो मग फडणवीस मुख्यमंत्री असताना त्यांना शरीरावरुन विरोधक टरबूज…,0
च्यायला दुबईचा फोन पुडीच निघाली,0
ह्या असल्या दळभद्री लोकांना अक्कल शिकवायला हवी होय मि केलीय तुम्हीही निदान अकाउंट रिपोर्ट करा त्याचे अकाउं…,0
बावळट कुठले काहीही तर्क लावतेत डाळ,0
तिने तोंड उघडलं ह्यांनी नाक दाबायला सुरुवात,0
दाखवलं तोडून दाखवलं उखाडून दाखवलं,0
छान लिहिला आहेपण बावळट माणसांना असले स्पष्टीकरण देण्याची गरज झालं फडणवीसां…,0
फडणवीस सरकार असताना आरक्षनाचे राजकारण करुण तोंडाला फेस येई पर्यंत आरोप करणारे तोंडात मोगरी फसल्या सारखे गप्प आहेत…,0
मंदा चित्राताई ट्विटमध्ये म्हणतात राज्यात पक्षाचे …,0
देशाचा पंतप्रधान असू किव्हा कोणी लायकी फक्त छत्रपतीनच्या पायाशी मूर्खा सारखे…,0
नालायक बाई महाराष्ट्रीयन मुलीला पोर्न स्टार म्हणते दुसरी नालायक बई…,0
चीवसैनीक मंद असतात आत्ता पटलं,0
आंदोलक त्यांची बायको मागताना तुम्ही तुमच्या तोंडात फेवीकॉलचा अख्खा डबा घालून ठेवला,0
गोट्या,0
लवडा बोल,0
लबाडांशी लढताना लक्षात असूद्या साधं असावं बावळट प्रामाणिक असावं भाबडं नम्र असावं कमजोर,0
मुर्खा सारखे नकोतिथे मराठी अस्मितेच्या नावावर फालतू राजकारण महाराष्ट्राचे मोठे नुकसान करणार लोक मग म्हणाल म…,0
च्यायला घाण चूक दीड मिळतात वाचा चू शेनिकांमुळे झालेली चूक,0
नूसती मोजणीझाट उपाय नाहीसगळ सूरू ठेवलय,0
जेव्हा स्वतःच्या घरात भाड्यानं राहिल्यासारखी मनात येईल तेव्हा स्वतःच्या पायावर ऊभ राहण्याची वेळ आहे…,0
मविआ चे चाटे गोट्या चोळत बसले नेत्यांच्या भिकारचोट साले आरक्षण,0
घ्या तोंडात केळं,0
आंदोलक त्यांची बायको मागताना तुम्ही तुमच्या तोंडात फेवीकॉलचा अख्खा डबा घालून…,0
मादरचोद वर्षात झाल,0
हरामखोर भिकारचोट शब्द बरोबर,0
ऊर्मिला जी आम्ही आहोत तुमच्या सोबत ह्या दळभद्रि बाईची जीभ हासडुन काढा,0
तोंडात शेण भरल्यावर बोलणार,0
डुक्कर शब्द वापरलाज्यांचे राजकारणी लांगुलचालन करतात वोटबॅंकेला झोंब…,0
व्हॉट्स अप स्टेटस बघ तू काहींचे एवढे मंद कसं असू शकतात राव लोकं,0
च्यायला दलितांनी बोलाव मग,0
वरातीमागून घोडे च्यायला,0
बावळट आलं कुठं शेअर होल्डिंग बद्दल म्हटलं आयटी सेल चे पैशाचे ट्विट चिटकवायची घाणेरडी सवय लागली चो…,0
च्यायला ब्लॅक बेल्ट लावा तोंडावर,0
मराठ्यांनी फक्त मतं द्यायची राज्यावर संकटं युध्दासाठी तयार राहायचं नंतर फाशी…,0
महा नालायक महानालायकनी,0
दाऊद कडून कॉल आल्यानंतर उद्धव ठाकरे स्वतःच्या घरातून गायब एकही शिवसैनिक पहारेकरी…,0
च्यायला कधी भेटतीन असं झालाय फेकू,0
मराठी भय्या ज्या देशाला राष्ट्रभाषा राज्य भाषेच्या आधारावर त्यामळे आधी राज्यघटना वाच त्यामध्ये कलम…,0
लन्ड लेले,0
आरे मंद बुद्धी भूतपूर्व सैनिक पहचान पत्र …,0
ट्विटला लाईक देणे मंद बुद्धी,0
चल हतीचा बोचा,0
सह्याद्रीकडे डोळे वटारून पाहिले डोळे काढून गोट्या खेळू सह्याद्रीला अपशब्द वापरले जीभ छाटली जाईल सह्याद्री कधी कुणा…,0
कोणी मारलं त्यांना काँग्रेस च्या सोबत कोण गोटया खेळतय,0
दळभद्री राजकारण धनगर मराठा समाजाला वेड्यात काढत,0
हाहा भको घटनु भन भन्ने कूरो नी बौचा बोरो,0
मंदीत संधी साधणारे मंद,0
मोती शेठचा वाढदिवस राष्ट्रीय बेरोजगार दिन साजरा करण्यापेक्षा आंतरराष्ट्रीय दळभद्री दिन साजरा करण्या…,0
संजय निरुपम पासून आजपर्यंत ह्यांनी सेनेला त्रासच दिलाय मराठी माणसाला मागे सारून ह्यांचे चोचले पुरवण्यात धन्यता…,0
प्रश्न एवढे हास्यास्पद बावळट प्रश्नांना उत्तरे असूनही द्यायची इच्छा,0
रंडीच्या मिग फिरू नको तु पत्की शुक्ला मुर्व्ह पाल वा अजून मोदी शहा सींग उपाध्याय फडणविस …,0
मंद च्या खालची,0
गॉगल असावा गुच्ची मनोरमाच्या आई ची पुच्ची,0
गाढवांना घोड्याच्या शर्यतीत उतरवल्यावर असच तोंड दाखवाय…,0
ऑनलाइन फसवणूक करणारे बऱ्यापैकी कॉल उत्तर प्रदेश बिहार मधून हिंदी भाषेत असतात कोणताही कॉल मराठी…,0
हाहाहा उखडल एवढ्या मोठ्या संख्येने येऊन हाह फक्त्त तोंडात दम डोक्यात काहीच,0
राष्ट्रीय सर्वविक्री अमावस्येच्या सर्वांना दळभद्री शुभेच्छा पकोडेवाले को श्रद्धांजली,0
हो दळभद्री राजकारणी,0
सारासार बुद्धी खरंच नाश पावली प्रत्यय येतोय रोज घटनेवरून अहंकारी हेकेखोरीचा दर्प आहे…,0
सांगितलं होतं माज कसा उतरावा आम्हाला चांगलंच ठाऊक,0
विद्यार्थ्यांच्या जीवनाचा खरा बाजार यांनी विद्यार्थां चे हीत म्हणू म्हणू मरणाचा तोंडात घातले आ…,0
मराठा आरक्षणाला स्थगिती देण्यात यावर विरोधी सत्ताधारी यांनी चिंतन करण्याची गरज दळभद्री राजकारण सोडा…,0
मुर्खा सारखे नकोतिथे मराठी अस्मितेच्या नावावर फालतू राजकारण महाराष्ट्राचे मोठे नुकसान करणार लोक मग…,0
च्यायला वर्क फ्रॉम होम मध्ये ऑफिसवाले जीव काढतातएवढं कि स्वतःकडे बघायला वेळ नशीब लग्न झालं…,0
मला बंगाली भाभी मराठी वहीनीच झवाड्या आवडतात,0
केस सुशांतची शेवट कंगणाचे संडास पाडून,0
मग तुम्ही गोट्या खेळात,0
साली भांड,0
बावळट फेक आयडी कार्ड वर पोस्टाचा स्टॅम्प नीट बघ मुंबई लिहिले तिथे मधे मुंबई…,0
शेनीक मंद,0
च्यायला हो,0
मुर्खा जिथं खाल्ले तिथच हागणार्याला चपला नको मारायला मग आरती ऊतरवायला हवी,0
पुरोगामी नसायला मंद लागत,0
साली नागपट्टणम इथल्या विष्णू मंदिरातून प्रभू श्रीराम सीता माता लक्ष्मणाच्या प्राचीन अत्यंत सुंदर मुर्ती चो…,0
नशीब द ळ भद्री लोक भारत पाकिस्तान बॉर्डर प्रदेशात राहत नाहीत नाहीतर पाकिस्तानला स्वतःचा बाप देश मानत रस्त्यावर पाकि…,0
च्यायला अबब माझाची चमचेगिरी पाहून अश्रू येतात राव डोळ्यात निष्ठा,0
पहिल्यांदाच नाहीये पासून राम मंदिरासाठी येणाऱ्या पैश्यांवर सगळे भिकारचोट गब्बर झालेत …,0
ने थोबाड जरी चमकवलं दळभद्री नशीबाचं,0
मला झाट कळले नाय,0
शिवसेनेच्या लफड्यात काँग्रेसची लागली हिमाचलमधील अनधिकृत बं…,0
च्यायला सोशल मीडिया वर पोस्ट केलं किंवा लाईक वगैरे केलं असं वाटतं आपण मोबाईल स्क्रीन…,0
गोट्या कितीहि मोठ्या झाल्या ल ड्याच्या खाली असतात ला स्थापन गोट्याने माज दा…,0
टाकला मामुच्या तोंडात,0
नक्कीच भाऊ महाराष्ट्रात फक्त मराठीच वापरली गेली पाहिजे पर्यायाने इंग्रजी…,0
सहमत वैचारिक दळभद्री नुसता,0
यांना कोण सांगणार हो मूर्खा बरोबर वादविवाद आपल्याला मूर्ख बनवतात आपण यांची…,0
खंडू अहो पुढच्या सरकारमध्ये मला पाकीट मिळेल ना काक मूर्खा सरकार टिकवायची गरज पळ तिकडे,0
चहा थंड कुशल माझा लंड,0
काहीजण लिहताना शुद्ध शब्द वापरतात जसे सर्फ एक्सेल वापरून धुतलेली असते तुमची शुद्ध बाकीच्यां…,0
झवू देस रांड,0
च्यायला राजभवन टपरिवर सिगरेट पिण्या सारख झालय कुणी उठत,0
बेड्स मिळत नसल्याने सगळी जंबो सेंटर फक्त गोट्या खेळायला उभी पासून…,0
महा नालायक,0
मोजकी मराठी न्यूज चॅनल वगळता राष्ट्रीय स्तरावरील बहुतेक न्यूज चॅनल उद्धवाच्या तोंडात अक्षरशः शेण घालत आहे…,0
च्यायला बे टोळी मुकादम,0
फक्त टीआरपी हेच प्राधान्य तोच खरा धंदा पहिला नंबर कोणाचा ह्याचसाठी अट्टहास बाकी सगळं फाट्यावर लोकांना अक्कल नाहीत हे…,0
तेव्हा गांडीत खुंटा घालून बसले तेव्हा हिजडे आताचे हिजडे…,0
च्यायला सत्तरावा लाईक माझा,0
भाऊ लावडा बाप लसूण मामा आंड काका गोट्या भले असेल आमच्या सारख्या सा…,0
असतात दळभद्री नीच प्रवृत्तीची मुलं,0
च्यायला नाव आपले यांचे,0
भाषिक चित्रपट कलाकार कधी हिंदीची गुलामी सोडून असं ने…,0
अर घंटा नाद आंदोलनाचे पुढं झालं रे अमित शहांच्या आदेशावरून सगळे कंगणाला सिक्योरिटी दयायला गे…,0
दळभद्री लोक नकोच बर झाल गेल बिहार ला,0
च्यायलाकाय चाललंय,0
आरे रांड एवढी भरी रे कोण ह्याचं च आरे तुमचं चाललाय नुसते गांदू धंदे,0
लंड फकीर,0
डुक्कर कोण नक्की,0
आजच्या बेरोजगार तरुण तरुणींना मंद संबोधताना कोणतं असं बुद्धीचातुर्य वापरले ज्याने देशाचा पंतप्रधान सुखावेल…,0
कपाळात गोट्या कसा कळणार,0
स्त्री पुरुष समानतेचा वारसा जपणार च्यायला जीभ झडेल बे,0
देशाचा पंतप्रधान असू किव्हा कोणी लायकी फक्त छत्रपतीनच्या पायाशी मूर्खा सारखे काही…,0
चालू राज्यात माहित राव कसले दळभद्री सरकार सांगा बोंबलून करून…,0
बात हरामखोरीची निघाली मग डांबराने लिहीले जाईल,0
दळभद्री ट्विट ची मजा घेणारे हलकट,0
आमच्या नशिबी दळभद्री हरामखोर,0
उन्मेष ने मारहाण बद्दल विचारले बावळट चा अभ्यास…,0
असले दळभद्री न्यूज चॅनल असल्यावर तरुणांचे प्रश्न विचारणार कोण निषेध अश्या फालतू चॅनल चा जे युवकां…,0
कधी गार मंद झुळूक कधी सोसाट्याचा वारा कधी पावसाची हलकी सर कधी तोच मुसळधार कोसळणारा सोनेरी कोवळे ऊन सकाळी सुखावते …,0
लाइव्ह जाताना मास्क लावायची गरज नसते अकलेवर लावलेल्या मास्क चं दर्शन नाका देत जाऊ,0
इतका मंद बुद्धी असेल माणूस वाटलं नव्हतं मध्ये युवकांना नोकऱ्या देणार झालं त्याच किती…,0
अगदी अचूक हेरले आपण अजुनही महाराष्ट्रातील जनतेला मूर्ख समजण्याची घोडचूक करत…,0
मंद बुद्धीचे प्राणी फार भटकत आहेतजरा तोंडाला लगाम लावा जातीयवादी बोलण्यापेक्षा मराठा समाजाला पाठींबा द्यातुमच्यामुळे…,0
घ्या मस्त प्रदर्शन करतो तू तुझ्या मंद बुद्धी चे,0
ढेचू ढेचू मंद गर्दभ,0
च्यायला पदमश्री परत घ्या रे हिचे काहीपण बडबड करतेय,0
दळभद्री पुन्हा नेहरू ने म्हणू नको चोंग्या,0
ह्या बावळट लोकांकडे दुर्लक्ष करणं हाच त्यांची बडबड बंद करण्याचा सर्वोत्तम उपाय,0
दळभद्री भंगार निर्लज्ज म्हणू अजून,0
कोण महंत च्यायला गप बसा राव,0
शरद पवारांनी सुद्धा यु टर्न मारला मग त्यांचे चोमु साहेब प्रेमी त्यांना म्हणनार तुम्ही भाजपा ची बी टीम आहात,0
खूपच अन्धभक्त आहेतजे तोंडात बडबडतात तुम्ही इग्नोर करा अश्या मुर्खांना,0
अरे बावळट माणसा सरकारी कंपनी चे खाजगीकरण सरकारी कर्मचाऱ्यांची कामे पगार इथपर्यंतच तुझी समझ आ…,0
पाद गेल्यावर बोचा आवळून उपयोग,0
अरे सोड मुर्खाइतिहास तू भाजप च नको सांगूआज जे मुंबई महाराष्ट्र मद्ये चालू आहे…,0
मागच्या वर्षी कुठं उपटलं तुम्ही,0
दळभद्री सरकार यांना जाग आलीय भरती काढायला,0
च्यायला वर्क फ्रॉम होम मध्ये ऑफिसवाले जीव काढतातएवढं कि स्वतःकडे बघायला वेळ नशीब लग्न नाही…,0
बावळट,0
आधी बातमी वाच रे मंद भक्ता तुमच्या सारख्या लोकांसाठी च बनवून…,0
अरे मुर्खा महापौरांनी घेतलेले मागचे…,0
कोई धंदा छोटा नही करतोस कर ना मान्य उगीच दुसऱ्याचा नावावर ढकलतो मंद सैनिका चिव सैनिक,0
म्हणे जो उखांडणा है उखाड लो घे मग घेतलं उखाडून बसं म्हणावं बोंबलत महाराष्ट्र इथे माज उतरवून…,0
विनाशकाळ आलाय माकड वाकड्याने केलय आम्ही साली सेनेला मत…,0
दळभद्री बाईला जास्त भाव देण्यात अर्थ सरकारचं हेच चुकतंयशरद पवार ह्यांनी सल्ला दिल्या…,0
सुशांत बिहारचा रिया बँगलोरची कंगना हिमाचल प्रदेशची भांडणं महाराष्ट्रात आरं कुठं नेऊन ठेवलाय महाराष्ट्र माझा,0
नमस्कार तुमची ची जाहीरात इतकी कंटाळवाणी त्रासदायक जाहिरात बघून असलेले…,0
अरे मुर्खा हेच विद्यार्थी सांगत कित्येक महिन्यांपासून तु लेट करंट बे,0
आहेतच दळभद्री विचारांचे सभ्यतेच सोंग घेवून फिरतात,0
मंद व्हायचाय तुला,0
चालेल अशा भिकारचोट लोकांना त्यांची जागा दाखवून देणे गरजेचे धन्यवाद,0
च्यायला केलसगळ झाल शेवटच्या क्षणाला मध्येच येतआता मुलाशिवाय पर्याय,0
नशीब दळभद्री लोक भारत पाकिस्तान बॉर्डर प्रदेशात राहत…,0
मंद बुद्धी बघ नीट भातखळकर,0
अरे मूर्खा वडापाव साठी फडणवीसांना बदनाम करतोमला सांग तुला महिन्याभराचे वडापाव चे पैसे देतो,0
बिहार मध्ये कुठे न्यु लै हनायचा मंद भक्ताला,0
हिंदूस्थान माझा देश अशा कट व्याना इथे खपवून घेतले…,0
सरकारच्या नियोजन शून्य केलेल्या कारभारामुळे मराठा समाजाच्या तोंडात गेलेला घास गेलेला घास काढण्या…,0
तोंडात बोळे गोबर कोंबून बसलेत,0
गप्प ग ये मंद भेटेल तुला राजकुमार लवकरच,0
मोदीजी आल्यापासून बेरोजगारी वाढली साली आम्ही सगळे कलेक्टर होतो,0
मुंबाई मातेचा अवमान करणाऱ्यांची नावे महाराष्ट्राच्या इतिहासात डांबराने लिहिली जातील,0
त्यांच्या निष्ठावंत समर्थकांची खरच गोची झालीये त्यांनाही आतून पटलं नसणार बोलणार क…,0
च्या जमान्यात सोशल मिडीयावर कोणाचा बनण्याची अपेक्षा ठेवणे शुद्ध मूर्खपणा,0
नीच दळभद्री,0
जे पिकतंय तेच विकतंय जे विकतंय तेच पिकतंय च्यायला डोकं पिकलंय फावड्याचं,0
दोन्हीकडे सुपडा साफ आहेवावा तुमच्या तोंडात साखर पडो,0
अरे मंद बुद्धी लढाक मध्ये चीनी सैनिक मेले ह्या गोष्टींची तुलना करताना ला…,0
अण आमच्या गोट्या सेठ ले नेपाल चा प्रधानमंत्री भी फटके मारुन‌ चालला जाते,0
दळभद्री लोक,0
मंद बुद्धी ।,0
अरे येड्याहो तुम्ही मर्चंट नेव्हीतल्या माणसाला भारतीय नौदलाचा अधिकारी टाकले मूर्खांहो मुंबई महानगर…,0
मंद बुद्धि असतात लोक बिना कसलाही विचार करता पोस्ट करतात,0
जेव्हा आपलंच नाणं खोटं असतं ना तेव्हा झाट करता आपल्याला ह्याच नाण्यांचा फायदा लोकं निडर बनतात,0
दुपारी जेवण्याच्या वेळी दारी आलेल्या ब्राह्मणाला किंवा श्रमणाला जो रागे भरतो देत त्याला नीच समजावे…,0
कुठं नादाला लागतो बावळट सोडून दे ना दादा,0
बावळट लोकांना मालिकेत घेतात,0
अरे बावळट माणसा तूझ्या विष्णूच्या अवताराने नौकर्या द्यायच्या सोड नौकर्या घालवल्या लोकां…,0
मुंबईतील माणसाची हिंदी बोलण्याची घाणेरडी सवय एकदिवस त्याच्याच सर्वनाशाला कार… बात हरामखोरीची निघाली मग डांबराने लिहीले जाईल,0
घाण बावळट शब्द जर तुला घाण वाटत असेल फुलं तुझ्यावर उधळतो,0
मुर्खाशिवाजी राज्य संपले वर्षातच बामनांनी संपवल नंतर पेशवाई नंतर इंग्रज …,0
आजपर्यंत परप्रांतियांना पाठीशी घातलं तेच यांना शिव्या घालतात अजूनही वेळ गेली नाहीत यांना हाकला…,0
एवढ कळालं असतं त्यांनी भाजप कधीच सोडली असती अंध भक्त मंद भक्त,0
अरे बाबा घे अमराठी लोकांना अजून डोक्यावर कधी सुधारणार माहित मुंबई ला बोली दिसलं हो …,0
आरे मुर्खा तुझ्या सारख्या बीनडोक दोनहीकडुन बोलणार्या चोमु मुळे,0
बाईने तुमच्या तोंडात शेण घातले बघ आधी मुलीच्या फोटोला चप्पल मारतात डॉनच्या धमकीवर शेपूट घालून घरात बसतात आ…,0
ज्या एकाचा डोळा लाल ना पूर्व नौसैनिक समजू शकणारे किती मंद सांगायची…,0
बोल मंद हळवासा आयुष्य स्पर्शूनी गेला सीतेच्या वनवासातील जणू अंगी राघव शेला ग्रेस,0
अपमान दिल्लीपती समोर त्याचीच खिल्लत उधळून लावणारे माणूस महाराष्ट्रात जिवंत रा…,0
महाराष्ट्रातील भिकारचोट विरोधी पक्ष जे…,0
झाट कुणी भाव देत रे तुला इथे ट्विटर वर तू कर ना तुझी नको तिथे कशाला उगीच,0
म्हणण्यावर थोडी हाय दळभद्री चांगले खेळायला पाहिजे जाऊ दे मला गरज …,0
मग त्याचे बावळट दिल्ली मध्ये गेलयेस कधी फक्त मुंबईतील कचरपट्टीत समाधान वाटते…,0
मराठी माझे विचार तुज्या सारखे बावळट सर्व…,0
याने लोकांची फाडून ठेवली,0
मुर्ख वागळे बघ। अरे मुर्खा एखादा नौसेना कर्मचारी नौसेनेतुन निवृत्ती नंतर मर्चंट नेवी म…,0
ह्या असल्या दळभद्री लोकांना अक्कल शिकवायला हवी होय मि केलीय तुम्हीही निदान अकाउंट रिपोर्ट करा त्याचे…,0
दरवर्षी करोड नोकऱ्या देण्याचे आश्वासन देणाऱ्या दळभद्री सरकारला पासून आणलेल्या सर्वच जॉब स्कीममधून फ…,0
कोणी बावळट पसरवली दर वेळेस बेंगलोर मधे राघवेंद्र स्वामी मठात आराधनेक…,0
दळभद्री मध्ये बघितलं सुशांत ने,0
बावळट ना मग अजून,0
जे सरकार साधं करू शकत कसलं दळभद्री पुरोगामी,0
आम्हा मराठी लोकांना शब्द वापर्न बोहोत आवडते जस्स कोरोना फोरोना नाश्ता फास्ता लवडा …,0
ह्या असल्या दळभद्री सरकारचा जाहीर निषेध,0
उध्दव ठाकरे तुझे क्या लगता है बोलून तिने लायकी दाखवली सरकारने राज्यातील प्रश्नावर लक्ष द्यावे…,0
बावळट माणसाला माफी मागण्याची लाज,0
दळभद्री कुठला,0
दळभद्री यांना फक्त निवडणूक शेतकरी दिसतातमहाराष्ट्रात आल्यावर सडलेले कांदे हाना यांना,0
एवढा बावळट पत्रकार कोणी नसेल,0
कोण बावळट लोक,0
हगणे राहिलं,0
जरा आरश्यात स्वतःच थोबाड अन् आधारकार्ड वर स्वतः च नाव बघ तू स्वतः ब्राह्मण सगळे घ…,0
किती दळभद्री मानसिकता उदाहरण देताना आपण कोणालातरी लेखतोय याच भान ठेवा शिखंडी ला लेखून तुम्ही अखि…,0
तुमच्या सारख्या लोकांचे विचार बावळट साऊथ लोका सार…,0
अरे मध्ये न्या तिकडे मुंबई वाटेल। दळभद्री विचारदरिद्री संस्कारहीन तिकडे कर म्हणा…,0
अरे रे रे इतके भिकारचोट धंदे करायला लागलेत,0
मंद भक्तांची लोकसंख्या माहित मध्ये आलेला फंड किती माहित मंद भक्तांचा पगार …,0
आपले साहेब बोलले तोंडात गप्प बसा,0
मेरी तरफ से के लिए दिन मर जायेगा कुत्ते मोत जग में कहेंगे मर गया मादरचोद…,0
मग कपाळात गोट्या,0
अगदी अचूक हेरले आपण अजुनही महाराष्ट्रातील जनतेला मूर्ख समजण्याची घोडचूक करत नि…,0
कंगणाच्या जागी असतो ना असल्या लफडयात पडलोच नसतो मित्र फुल्ल टाईट,0
अशा दळभद्री मानसिकता असणारा प्रवक्ता यांना पंतप्रधान मोदी फॉलो करतात यांना दुसऱ्यांनी के…,0
दळभद्री दिन चिरायू होवो,0
ट्विटरवरील फडतूस बिग्रेडी कसे ओळखावे आठवड्यातील सहा दिवस मोदींना शिव्या घालतात आणी सातव्या दिवशी हेच दळभद्री प…,0
एकदा मित्राने मैत्रिणीला विचारले कि तू तोंडात घेशील कि हातात तेव्हा मैत्रीण पटकन बोलली कि नरम असेल तर…,0
कोरोनाच्या कॉलर ट्यूननंतर ह्या च्या जाहिरातीने त्रास जाहिरातींसाठी इतका पैसा मोजण्यापेक्षा,0
देवेंद्र फडणवीसांना आरक्षण मागतोय तुझी बायको असं बोलणाऱ्यांनो तुमचे मालक सत्तेत असूनही…,0
शेट च्या गोट्या,0
रिया कंगना अरे इथे परिस्थिती ह्यांचा चाललंय साले,0
लायकी नसलेल्या बाईने मुंबईला पाकिस्तान संबोधले केंद्र सरकारने तिला जाब विचारायचा सोडून तिच्या सुर…,0
इतका मंद बुद्धी असेल माणूस वाटलं नव्हतं मध्ये युवकांना नोकऱ्या देणार झालं त्याच किती जणांना…,0
तिज्या बावळट नवीन पोशाख घालून उगाच,0
शेनिकाना कर्ज काढून यायला पाहिजे तिकडं तिथं आल्यावर तुझा मार सुध्दा खाल्लं पाहिजे किती दळभद्री नशीब,0
शेतकऱ्यांना थोडा जरी दिलासा मिळताना दिसला लगेच ह्या दळभद्री सरकारच्या पोटात गोळा येतो,0
निव्वळ बावळट गिरी,0
मैंने बोल्याच्यायला ढोल्या पचान्नवे से नवेनवे महाराष्ट्रातील गुलाबी हिंदी भाषेचा प्रवास,0
उद्या तुमच्या मुळे विद्यार्थी आत्महत्या करणार तुम्ही कोर्टात बाहेर बोललात ऑनलाइन एक्झाम घेत…,0
भिकारडी मालिका दाखवणे बंद करा पेक्षा युट्युब वरची गावाकडची गोष्ट मालिका दाखवा,0
च्यायला शशांक माझा खास दोस्त,0
₹ फक्त यापेक्षा जास्त आमचे हुशार खोटे सारखे मंद सैनिक कमावतात,0
त्यांना पाकिस्तान चा भाग नसून राज्यघनेनुसार भारतातचाच भाग कदाचित माहीत नसावं मंद बुद्धी,0
भक्त मंद असतात सत्य ।।,0
आलेमराठी भैये आलेअरे शेमन्यानो महाराष्ट्राला मुंबई…,0
आधी बातमी वाच रे मंद भक्ता तुमच्या सारख्या लोकांसाठी च बनवून ठेवलीय जरा तोंडाव…,0
च्यायला अन्याय,0
तुमच्या सारख्या ची मिडिया मारते आकलेचा पत्ता नसतो आन बड बड कराय…,0
अरे मंद बुद्धी लढाक मध्ये चीनी सैनिक मेले ह्या गोष्टींची तुलना करताना लाज वाट…,0
मंद बुद्धी,0
मंद लोकांना नोकरी गेली वाटत यार,0
च्यायला मोदी बेन सर्वपित्री अमावस्या ची पैदास हाय,0
बावळट मुंबईत घरे माझी मुंबईत ठाण्याला कधी येतोस बघायला …,0
त्यांची औकात कित्येक वर्षे तीच पुर्वी देशद्रोह्याना गुन्हेगाराना शिव्या घालायचे …,0
पितृपक्ष सत्य वचन आयुष्य असं मनसोक्त जगा शेवटी कावळा नुसता शिवला लोळला पाहिजे,0
मंद सैनिकांनी लेख नीट त्यात म्हंटलं नीट वाचा राज ठाकरे नां कुठे मदत मागितली नाहीं टाळी दिलेली ना…,0
तुम्ही मग गोट्या खेळता,0
अरे मंद भक्ता कलाकाराने केलेला अभिनय तुझ्या निर्लज माणसाने केलेली…,0
मग आपला गिरीश करतोय रे हल्ली सौमया।ने गोट्या खेळणे सोडलं रे,0
मंद भक्ति बाजूला ठेव मि…,0
भातुसे माजी सैनिकांना मारहाण करण्याचे महान कार्य केल्याबद्दल आपण दलिंदर गुंडाबद्दल तोंडातून शब्द बा…,0
राज्यात पोहे खाल्ले जातात पोहा छुपी हिंदीकरण दिसेल तिथे हाणून पाडा हो इथली राजभाषा,0
मंद लोकांचं ठीक मोठ्याना कळायला पाहिजे ना,0
माणसाच्या तोंडात भाजपची चावी लागली आपोआप काश्मिरी पंडीत अयोध्या पाकिस्तान राष्ट्रवाद शब्द बाहेर येतात।,0
लोकांना फेकू ऐवजी दळभद्री,0
